Station Number,Sample ID,Sample Date,Statutory Class,Attained Class,Report,Final Determination
W-128,2010-128,6/22/2010,--,--,,
W-128,DN-2010-128,6/22/2010,GPA,No,View,B
W-128,WA-128-2010E (1021),6/22/2010,--,--,,
W-128,WA-128-2010Y (1020),6/22/2010,--,--,,
W-128,2015-128,6/15/2015,--,--,,
W-128,DN-2015-128,6/15/2015,GPA,No,View,B
W-128,WA-128-2015E (1475),6/15/2015,--,--,,
W-128,WA-128-2015Y (1474),6/15/2015,--,--,,
W-129,2005-129,6/27/2005,--,--,Report,
W-129,DN-2005-129,6/27/2005,B,Yes,View,B
W-129,WA-129-2005E (511),6/27/2005,--,--,,
W-129,WA-129-2005Y (509),6/27/2005,--,--,,
W-129,2010-129,6/15/2010,--,--,,
W-129,DN-2010-129,6/15/2010,B,Yes,View,B
W-129,WA-129-2010E (1023),6/15/2010,--,--,,
W-129,WA-129-2010Y (1022),6/15/2010,--,--,,
W-129,2015-129,6/24/2015,--,--,,
W-129,DN-2015-129,6/24/2015,B,Yes,View,B
W-129,WA-129-2015E (1477),6/24/2015,--,--,,
W-129,WA-129-2015Y (1476),6/24/2015,--,--,,
W-130,2005-130,6/28/2005,--,--,Report,
W-130,DN-2005-130,6/28/2005,GPA,No,View,A
W-130,WA-130-2005E (514),6/28/2005,--,--,,
W-130,WA-130-2005Y (513),6/28/2005,--,--,,
W-130,2015-130,6/10/2015,--,--,,
W-130,DN-2015-130,6/10/2015,GPA,No,View,A
W-130,WA-130-2015E (1479),6/10/2015,--,--,,
W-130,WA-130-2015Y (1478),6/10/2015,--,--,,
W-131,2005-131,6/29/2005,--,--,Report,
W-131,DN-2005-131,6/29/2005,A,Yes,View,A
W-131,WA-131-2005E (516),6/29/2005,--,--,,
W-131,WA-131-2005Y (515),6/29/2005,--,--,,
W-132,2005-132,7/5/2005,--,--,Report,
W-132,DN-2005-132,7/5/2005,A,No,View,B
W-132,WA-132-2005E (519),7/5/2005,--,--,,
W-132,WA-132-2005Y (517),7/5/2005,--,--,,
W-133,2005-133,6/15/2005,--,--,Report,
W-133,DN-2005-133,6/15/2005,B,Yes,View,B
W-133,WA-133-2005E (522),6/15/2005,--,--,,
W-133,WA-133-2005Y (521),6/15/2005,--,--,,
W-134,2005-134,7/7/2005,--,--,Report,
W-134,DN-2005-134,7/7/2005,AA,Yes,View,A
W-134,WA-134-2005E (524),7/7/2005,--,--,,
W-134,WA-134-2005Y (523),7/7/2005,--,--,,
W-135,2006-135,6/12/2006,--,--,Report,
W-135,DN-2006-135,6/12/2006,GPA,No,View,A
W-135,WA-135-2006E (575),6/12/2006,--,--,,
W-135,WA-135-2006YX (574),6/12/2006,--,--,,
W-136,2006-136,6/12/2006,--,--,Report,
W-136,DN-2006-136,6/12/2006,B,Yes,View,B
W-136,WA-136-2006E (577),6/12/2006,--,--,,
W-136,WA-136-2006YX (576),6/12/2006,--,--,,
W-136,2011-136,6/16/2011,--,--,,
W-136,DN-2011-136,6/16/2011,B,No,View,C
W-136,WA-136-2011E (1094),6/16/2011,--,--,,
W-136,WA-136-2011Y (1093),6/16/2011,--,--,,
W-136,2016-136,6/7/2016,--,--,,
W-136,DN-2016-136,6/7/2016,B,Yes,View,B
W-136,WA-136-2016E (1572),6/7/2016,--,--,,
W-136,WA-136-2016Y (1571),6/7/2016,--,--,,
W-137,2006-137,6/13/2006,--,--,Report,
W-137,DN-2006-137,6/13/2006,B,Yes,View,A
W-137,WA-137-2006E (579),6/13/2006,--,--,,
W-137,WA-137-2006YX (578),6/13/2006,--,--,,
W-138,2006-138,6/14/2006,--,--,Report,
W-138,DN-2006-138,6/14/2006,GPA,No,View,B
W-138,WA-138-2006E (581),6/14/2006,--,--,,
W-138,WA-138-2006YX (580),6/14/2006,--,--,,
W-138,2011-138,7/5/2011,--,--,,
W-138,DN-2011-138,7/5/2011,GPA,Indeterminate,View,I
W-138,WA-138-2011E (1096),7/5/2011,--,--,,
W-138,WA-138-2011Y (1095),7/5/2011,--,--,,
W-138,2016-138,6/15/2016,--,--,,
W-138,DN-2016-138,6/15/2016,GPA,No,View,B
W-138,WA-138-2016E (1574),6/15/2016,--,--,,
W-138,WA-138-2016Y (1573),6/15/2016,--,--,,
W-139,2006-139,6/19/2006,--,--,Report,
W-139,DN-2006-139,6/19/2006,B,No,View,C
W-139,WA-139-2006E (583),6/19/2006,--,--,,
W-139,WA-139-2006YX (582),6/19/2006,--,--,,
W-140,2006-140,6/19/2006,--,--,Report,
W-140,DN-2006-140,6/19/2006,B,No,View,C
W-140,WA-140-2006E (585),6/19/2006,--,--,,
W-140,WA-140-2006YX (584),6/19/2006,--,--,,
W-141,2006-141,6/20/2006,--,--,Report,
W-141,DN-2006-141,6/20/2006,B,Yes,View,B
W-141,WA-141-2006E (587),6/20/2006,--,--,,
W-141,WA-141-2006YX (586),6/20/2006,--,--,,
W-141,2011-141,6/23/2011,--,--,,
W-141,DN-2011-141,6/23/2011,B,No,View,C
W-141,WA-141-2011E (1098),6/23/2011,--,--,,
W-141,WA-141-2011Y (1097),6/23/2011,--,--,,
W-142,2006-142,6/20/2006,--,--,Report,
W-142,DN-2006-142,6/20/2006,B,Yes,View,A
W-142,WA-142-2006E (589),6/20/2006,--,--,,
W-142,WA-142-2006YX (588),6/20/2006,--,--,,
W-143,2006-143,6/21/2006,--,--,Report,
W-143,DN-2006-143,6/21/2006,GPA,No,View,B
W-143,WA-143-2006E (591),6/21/2006,--,--,,
W-143,WA-143-2006YX (590),6/21/2006,--,--,,
W-143,2011-143,7/6/2011,--,--,,
W-143,DN-2011-143,7/6/2011,GPA,No,View,C
W-143,WA-143-2011E (1100),7/6/2011,--,--,,
W-143,WA-143-2011Y (1099),7/6/2011,--,--,,
W-144,2006-144,6/22/2006,--,--,Report,
W-144,DN-2006-144,6/22/2006,AA,No,View,B
W-144,WA-144-2006E (593),6/22/2006,--,--,,
W-144,WA-144-2006YX (592),6/22/2006,--,--,,
W-144,2011-144,6/30/2011,--,--,,
W-144,DN-2011-144,6/30/2011,AA,Yes,View,A
W-144,WA-144-2011E (1102),6/30/2011,--,--,,
W-144,WA-144-2011Y (1101),6/30/2011,--,--,,
W-144,2016-144,6/30/2016,--,--,,
W-144,DN-2016-144,6/30/2016,AA,Yes,View,A
W-144,WA-144-2016E (1576),6/30/2016,--,--,,
W-144,WA-144-2016Y (1575),6/30/2016,--,--,,
W-145,2006-145,6/26/2006,--,--,Report,
W-145,DN-2006-145,6/26/2006,GPA,No,View,B
W-145,WA-145-2006E (595),6/26/2006,--,--,,
W-145,WA-145-2006YX (594),6/26/2006,--,--,,
W-145,2011-145,6/21/2011,--,--,,
W-145,DN-2011-145,6/21/2011,GPA,No,View,B
W-145,WA-145-2011E (1104),6/21/2011,--,--,,
W-145,WA-145-2011Y (1103),6/21/2011,--,--,,
W-145,2016-145,6/7/2016,--,--,,
W-145,DN-2016-145,6/7/2016,GPA,No,View,C
W-145,WA-145-2016E (1578),6/7/2016,--,--,,
W-145,WA-145-2016Y (1577),6/7/2016,--,--,,
W-146,2006-146,6/26/2006,--,--,Report,
W-146,DN-2006-146,6/26/2006,GPA,No,View,A
W-146,WA-146-2006E (597),6/26/2006,--,--,,
W-146,WA-146-2006YX (596),6/26/2006,--,--,,
W-146,2011-146,6/16/2011,--,--,,
W-146,DN-2011-146,6/16/2011,GPA,Indeterminate,View,I
W-146,WA-146-2011E (1106),6/16/2011,--,--,,
W-146,WA-146-2011Y (1105),6/16/2011,--,--,,
W-147,2006-147,6/27/2006,--,--,Report,
W-147,DN-2006-147,6/27/2006,GPA,No,View,A
W-147,WA-147-2006E (599),6/27/2006,--,--,,
W-147,WA-147-2006YX (598),6/27/2006,--,--,,
W-147,2017-147,6/21/2017,--,--,,
W-147,DN-2017-147,6/21/2017,--,--,,
W-147,WA-147-2017E (1726),6/21/2017,--,--,,
W-147,WA-147-2017Y (1676),6/21/2017,--,--,,
W-148,2006-148,6/28/2006,--,--,Report,
W-148,DN-2006-148,6/28/2006,AA,Indeterminate,View,I
W-148,WA-148-2006E (603),6/28/2006,--,--,,
W-148,WA-148-2006YX (602),6/28/2006,--,--,,
W-149,2006-149,7/5/2006,--,--,Report,
W-149,DN-2006-149,7/5/2006,A,No,View,B
W-149,WA-149-2006E (605),7/5/2006,--,--,,
W-149,WA-149-2006YX (604),7/5/2006,--,--,,
W-149,2011-149,6/22/2011,--,--,,
W-149,DN-2011-149,6/22/2011,A,Yes,View,A
W-149,WA-149-2011E (1108),6/22/2011,--,--,,
W-149,WA-149-2011YX (1107),6/22/2011,--,--,,
W-150,2006-150,7/10/2006,--,--,Report,
W-150,DN-2006-150,7/10/2006,A,Yes,View,A
W-150,WA-150-2006E (609),7/10/2006,--,--,,
W-150,WA-150-2006YX (608),7/10/2006,--,--,,
W-151,2006-151,7/11/2006,--,--,Report,
W-151,DN-2006-151,7/11/2006,A,No,View,B
W-151,WA-151-2006E (613),7/11/2006,--,--,,
W-151,WA-151-2006YX (612),7/11/2006,--,--,,
W-152,2006-152,7/11/2006,--,--,Report,
W-152,DN-2006-152,7/11/2006,GPA,No,View,C
W-152,WA-152-2006E (615),7/11/2006,--,--,,
W-152,WA-152-2006YX (614),7/11/2006,--,--,,
W-153,2006-153,7/12/2006,--,--,Report,
W-153,DN-2006-153,7/12/2006,A,No,View,C
W-153,WA-153-2006E (617),7/12/2006,--,--,,
W-153,WA-153-2006YX (616),7/12/2006,--,--,,
W-154,2006-154,7/12/2006,--,--,Report,
W-154,DN-2006-154,7/12/2006,A,No,View,B
W-154,WA-154-2006E (619),7/12/2006,--,--,,
W-154,WA-154-2006YX (618),7/12/2006,--,--,,
W-155,2006-155,7/13/2006,--,--,Report,
W-155,DN-2006-155,7/13/2006,GPA,No,View,B
W-155,DN-2006-155,7/13/2006,GPA,No,View,B
W-155,WA-155-2006E (621),7/13/2006,--,--,,
W-155,WA-155-2006YX (620),7/13/2006,--,--,,
W-156,2006-156,7/13/2006,--,--,Report,
W-156,DN-2006-156,7/13/2006,GPA,No,,A
W-156,WA-156-2006E (623),7/13/2006,--,--,,
W-156,WA-156-2006YX (622),7/13/2006,--,--,,
W-157,2007-157,6/11/2007,--,--,Report,
W-157,DN-2007-157,6/11/2007,GPA,No,View,A
W-157,WA-157-2007E (646),6/11/2007,--,--,,
W-157,WA-157-2007Y (647),6/11/2007,--,--,,
W-157,2012-157,6/25/2012,--,--,,
W-157,DN-2012-157,6/25/2012,GPA,No,View,A
W-157,WA-157-2012E (1198),6/25/2012,--,--,,
W-157,WA-157-2012YX (1197),6/25/2012,--,--,,
W-157,2016-157,6/6/2016,--,--,,
W-157,DN-2016-157,6/6/2016,GPA,No,View,A
W-157,WA-157-2016E (1580),6/6/2016,--,--,,
W-157,WA-157-2016Y (1579),6/6/2016,--,--,,
W-158,2007-158,6/11/2007,--,--,Report,
W-158,DN-2007-158,6/11/2007,B,Yes,View,B
W-158,WA-158-2007E (648),6/11/2007,--,--,,
W-158,WA-158-2007Y (649),6/11/2007,--,--,,
W-159,2007-159,6/12/2007,--,--,Report,
W-159,DN-2007-159,6/12/2007,GPA,No,View,A
W-159,WA-159-2007E (650),6/12/2007,--,--,,
W-159,WA-159-2007Y (651),6/12/2007,--,--,,
W-160,2007-160,6/12/2007,--,--,Report,
W-160,DN-2007-160,6/12/2007,GPA,No,View,B
W-160,WA-160-2007E (652),6/12/2007,--,--,,
W-160,WA-160-2007Y (653),6/12/2007,--,--,,
W-160,2012-160,7/2/2012,--,--,,
W-160,DN-2012-160,7/2/2012,GPA,No,View,B
W-160,WA-160-2012E (1200),7/2/2012,--,--,,
W-160,WA-160-2012YX (1199),7/2/2012,--,--,,
W-161,2007-161,6/13/2007,--,--,Report,
W-161,DN-2007-161,6/13/2007,GPA,No,View,A
W-161,WA-161-2007E (654),6/13/2007,--,--,,
W-161,WA-161-2007Y (655),6/13/2007,--,--,,
W-161,2017-161,6/12/2017,--,--,,
W-161,DN-2017-161,6/12/2017,--,--,,
W-161,WA-161-2017E (1712),6/12/2017,--,--,,
W-161,WA-161-2017E (1721),6/12/2017,--,--,,
W-161,WA-161-2017Y (1678),6/12/2017,--,--,,
W-162,2007-162,6/14/2007,--,--,Report,
W-162,DN-2007-162,6/14/2007,GPA,No,View,A
W-162,WA-162-2007E (656),6/14/2007,--,--,,
W-162,WA-162-2007Y (657),6/14/2007,--,--,,
W-162,2012-162,6/19/2012,--,--,,
W-162,DN-2012-162,6/19/2012,GPA,No,View,A
W-162,WA-162-2012E (1202),6/19/2012,--,--,,
W-162,WA-162-2012YX (1201),6/19/2012,--,--,,
W-163,2007-163,6/14/2007,--,--,Report,
W-163,DN-2007-163,6/14/2007,GPA,No,View,A
W-163,WA-163-2007E (658),6/14/2007,--,--,,
W-163,WA-163-2007Y (659),6/14/2007,--,--,,
W-164,2007-164,6/25/2007,--,--,Report,
W-164,DN-2007-164,6/25/2007,B,Yes,View,A
W-164,WA-164-2007E (660),6/25/2007,--,--,,
W-164,WA-164-2007Y (661),6/25/2007,--,--,,
W-165,2007-165,6/28/2007,--,--,Report,
W-165,DN-2007-165,6/28/2007,B,No,View,C
W-165,WA-165-2007E (662),6/28/2007,--,--,,
W-165,WA-165-2007Y (663),6/28/2007,--,--,,
W-165,2017-165,6/20/2017,--,--,,
W-165,WA-165-2017E (1681),6/20/2017,--,--,,
W-165,WA-165-2017Y (1680),6/20/2017,--,--,,
W-166,2007-166,7/2/2007,--,--,Report,
W-166,DN-2007-166,7/2/2007,A,Yes,View,A
W-166,WA-166-2007E (664),7/2/2007,--,--,,
W-166,WA-166-2007Y (665),7/2/2007,--,--,,
W-167,2007-167,7/2/2007,--,--,Report,
W-167,DN-2007-167,7/2/2007,GPA,No,View,A
W-167,WA-167-2007E (666),7/2/2007,--,--,,
W-167,WA-167-2007Y (668),7/2/2007,--,--,,
W-168,2007-168,7/3/2007,--,--,Report,
W-168,DN-2007-168,7/3/2007,B,Yes,View,A
W-168,WA-168-2007E (670),7/3/2007,--,--,,
W-168,WA-168-2007Y (671),7/3/2007,--,--,,
W-168,2012-168,7/2/2012,--,--,,
W-168,DN-2012-168,7/2/2012,A,Yes,View,A
W-168,WA-168-2012E (1204),7/2/2012,--,--,,
W-168,WA-168-2012YX (1203),7/2/2012,--,--,,
W-169,2007-169,7/9/2007,--,--,Report,
W-169,DN-2007-169,7/9/2007,A,Yes,View,A
W-169,WA-169-2007E (672),7/9/2007,--,--,,
W-169,WA-169-2007Y (673),7/9/2007,--,--,,
W-169,2017-169,6/14/2017,--,--,,
W-169,DN-2017-169,6/14/2017,--,--,,
W-169,WA-169-2017E (1722),6/14/2017,--,--,,
W-169,WA-169-2017Y (1682),6/14/2017,--,--,,
W-170,2007-170,7/10/2007,--,--,Report,
W-170,DN-2007-170,7/10/2007,GPA,No,View,A
W-170,WA-170-2007E (674),7/10/2007,--,--,,
W-170,WA-170-2007Y (675),7/10/2007,--,--,,
W-171,2008-171,6/9/2008,--,--,Report,
W-171,DN-2008-171,6/9/2008,B,No,View,C
W-171,WA-171-2008E (779),6/9/2008,--,--,,
W-171,WA-171-2008Y (778),6/9/2008,--,--,,
W-171,2015-171,6/11/2015,--,--,,
W-171,DN-2015-171,6/11/2015,B,Yes,View,B
W-171,WA-171-2015E (1481),6/11/2015,--,--,,
W-171,WA-171-2015Y (1480),6/11/2015,--,--,,
W-172,2008-172,6/9/2008,--,--,Report,
W-172,DN-2008-172,6/9/2008,B,No,View,NA
W-172,WA-172-2008E (781),6/9/2008,--,--,,
W-172,WA-172-2008Y (780),6/9/2008,--,--,,
W-173,2008-173,6/10/2008,--,--,Report,
W-173,DN-2008-173,6/10/2008,B,No,View,NA
W-173,WA-173-2008E (783),6/10/2008,--,--,,
W-173,WA-173-2008Y (782),6/10/2008,--,--,,
W-173,2015-173,6/18/2015,--,--,,
W-173,DN-2015-173,6/18/2015,B,No,View,C
W-173,WA-173-2015E (1483),6/18/2015,--,--,,
W-173,WA-173-2015Y (1482),6/18/2015,--,--,,
W-174,2008-174,6/10/2008,--,--,Report,
W-174,DN-2008-174,6/10/2008,C,Yes,View,C
W-174,WA-174-2008E (785),6/10/2008,--,--,,
W-174,WA-174-2008Y (784),6/10/2008,--,--,,
W-174,2015-174,6/18/2015,--,--,,
W-174,DN-2015-174,6/18/2015,C,Yes,View,C
W-174,WA-174-2015E (1485),6/18/2015,--,--,,
W-174,WA-174-2015Y (1484),6/18/2015,--,--,,
W-175,2008-175,6/11/2008,--,--,Report,
W-175,DN-2008-175,6/11/2008,B,No,View,C
W-175,WA-175-2008E (787),6/11/2008,--,--,,
W-175,WA-175-2008Y (786),6/11/2008,--,--,,
W-175,2015-175,6/22/2015,--,--,,
W-175,DN-2015-175,6/22/2015,B,No,View,C
W-175,WA-175-2015E (1487),6/22/2015,--,--,,
W-175,WA-175-2015Y (1486),6/22/2015,--,--,,
W-176,2008-176,6/11/2008,--,--,Report,
W-176,DN-2008-176,6/11/2008,B,No,View,C
W-176,WA-176-2008E (789),6/11/2008,--,--,,
W-176,WA-176-2008Y (788),6/11/2008,--,--,,
W-176,2015-176,6/24/2015,--,--,,
W-176,DN-2015-176,6/24/2015,B,Yes,View,B
W-176,WA-176-2015E (1489),6/24/2015,--,--,,
W-176,WA-176-2015Y (1488),6/24/2015,--,--,,
W-177,2008-177,6/12/2008,--,--,Report,
W-177,DN-2008-177,6/12/2008,GPA,No,View,B
W-177,WA-177-2008E (791),6/12/2008,--,--,,
W-177,WA-177-2008Y (790),6/12/2008,--,--,,
W-177,2013-177,6/4/2013,--,--,,
W-177,DN-2013-177,6/4/2013,GPA,No,View,B
W-177,WA-177-2013E (1288),6/4/2013,--,--,,
W-177,WA-177-2013Y (1287),6/4/2013,--,--,,
W-178,2008-178,6/12/2008,--,--,Report,
W-178,DN-2008-178,6/12/2008,A,No,View,B
W-178,WA-178-2008E (793),6/12/2008,--,--,,
W-178,WA-178-2008Y (792),6/12/2008,--,--,,
W-178,2018-178,6/18/2018,--,--,,
W-178,WA-178-2018E (1786),6/18/2018,--,--,,
W-179,2008-179,6/16/2008,--,--,Report,
W-179,DN-2008-179,6/16/2008,B,No,View,NA
W-179,WA-179-2008E (795),6/16/2008,--,--,,
W-179,WA-179-2008Y (794),6/16/2008,--,--,,
W-179,2013-179,6/6/2013,--,--,,
W-179,DN-2013-179,6/6/2013,B,Yes,View,B
W-179,WA-179-2013E (1290),6/6/2013,--,--,,
W-179,WA-179-2013Y (1289),6/6/2013,--,--,,
W-180,2008-180,6/16/2008,--,--,Report,
W-180,DN-2008-180,6/16/2008,B,Yes,View,B
W-180,WA-180-2008E (797),6/16/2008,--,--,,
W-180,WA-180-2008Y (796),6/16/2008,--,--,,
W-180,2013-180,6/6/2013,--,--,,
W-180,DN-2013-180,6/6/2013,B,No,View,NA
W-180,WA-180-2013E (1292),6/6/2013,--,--,,
W-180,WA-180-2013Y (1291),6/6/2013,--,--,,
W-181,2008-181,6/17/2008,--,--,Report,
W-181,DN-2008-181,6/17/2008,C,Yes,View,C
W-181,WA-181-2008E (799),6/17/2008,--,--,,
W-181,WA-181-2008Y (798),6/17/2008,--,--,,
W-181,2015-181,6/22/2015,--,--,,
W-181,DN-2015-181,6/22/2015,C,Yes,View,B
W-181,WA-181-2015E (1491),6/22/2015,--,--,,
W-181,WA-181-2015Y (1490),6/22/2015,--,--,,
W-182,2008-182,6/17/2008,--,--,Report,
W-182,DN-2008-182,6/17/2008,B,No,View,C
W-182,WA-182-2008E (801),6/17/2008,--,--,,
W-182,WA-182-2008Y (800),6/17/2008,--,--,,
W-182,2015-182,6/16/2015,--,--,,
W-182,DN-2015-182,6/16/2015,B,No,View,C
W-182,WA-182-2015E (1493),6/16/2015,--,--,,
W-182,WA-182-2015Y (1492),6/16/2015,--,--,,
W-183,2008-183,6/18/2008,--,--,Report,
W-183,DN-2008-183,6/18/2008,B,No,View,NA
W-183,WA-183-2008E (803),6/18/2008,--,--,,
W-183,WA-183-2008Y (802),6/18/2008,--,--,,
W-183,2013-183,6/19/2013,--,--,,
W-183,DN-2013-183,6/19/2013,B,Yes,View,B
W-183,WA-183-2013E (1294),6/19/2013,--,--,,
W-183,WA-183-2013Y (1293),6/19/2013,--,--,,
W-183,2018-183,6/21/2018,--,--,,
W-183,WA-183-2018E (1787),6/21/2018,--,--,,
W-184,2008-184,6/18/2008,--,--,Report,
W-184,DN-2008-184,6/18/2008,B,No,View,C
W-184,WA-184-2008E (805),6/18/2008,--,--,,
W-184,WA-184-2008Y (804),6/18/2008,--,--,,
W-184,2013-184,6/18/2013,--,--,,
W-184,DN-2013-184,6/18/2013,B,No,View,C
W-184,WA-184-2013E (1296),6/18/2013,--,--,,
W-184,WA-184-2013Y (1295),6/18/2013,--,--,,
W-185,2008-185,6/19/2008,--,--,Report,
W-185,DN-2008-185,6/19/2008,GPA,No,View,B
W-185,WA-185-2008E (807),6/19/2008,--,--,,
W-185,WA-185-2008Y (806),6/19/2008,--,--,,
W-185,2013-185,6/4/2013,--,--,,
W-185,DN-2013-185,6/4/2013,GPA,No,View,A
W-185,WA-185-2013E (1298),6/4/2013,--,--,,
W-185,WA-185-2013Y (1297),6/4/2013,--,--,,
W-186,2008-186,6/19/2008,--,--,Report,
W-186,DN-2008-186,6/19/2008,B,No,View,C
W-186,WA-186-2008E (811),6/19/2008,--,--,,
W-186,WA-186-2008Y (810),6/19/2008,--,--,,
W-186,2013-186,6/19/2013,--,--,,
W-186,DN-2013-186,6/19/2013,B,No,View,C
W-186,WA-186-2013E (1300),6/19/2013,--,--,,
W-186,WA-186-2013Y (1299),6/19/2013,--,--,,
W-186,2018-186,6/11/2018,--,--,,
W-186,WA-186-2018E (1788),6/11/2018,--,--,,
W-187,2008-187,6/23/2008,--,--,Report,
W-187,DN-2008-187,6/23/2008,B,Yes,View,B
W-187,WA-187-2008E (813),6/23/2008,--,--,,
W-187,WA-187-2008Y (812),6/23/2008,--,--,,
W-188,2008-188,6/24/2008,--,--,Report,
W-188,DN-2008-188,6/24/2008,C,No,View,NA
W-188,WA-188-2008E (815),6/24/2008,--,--,,
W-188,WA-188-2008Y (814),6/24/2008,--,--,,
W-188,2013-188,6/20/2013,--,--,,
W-188,DN-2013-188,6/20/2013,C,Yes,View,C
W-188,WA-188-2013E (1302),6/20/2013,--,--,,
W-188,WA-188-2013Y (1301),6/20/2013,--,--,,
W-189,2008-189,6/25/2008,--,--,Report,
W-189,DN-2008-189,6/25/2008,A,No,View,C
W-189,WA-189-2008E (819),6/25/2008,--,--,,
W-189,WA-189-2008Y (818),6/25/2008,--,--,,
W-189,2013-189,6/10/2013,--,--,,
W-189,DN-2013-189,6/10/2013,A,Yes,View,A
W-189,WA-189-2013E (1304),6/10/2013,--,--,,
W-189,WA-189-2013Y (1303),6/10/2013,--,--,,
W-190,2008-190,6/25/2008,--,--,Report,
W-190,DN-2008-190,6/25/2008,GPA,No,View,A
W-190,WA-190-2008E (821),6/25/2008,--,--,,
W-190,WA-190-2008Y (820),6/25/2008,--,--,,
W-190,2013-190,6/10/2013,--,--,,
W-190,DN-2013-190,6/10/2013,GPA,No,View,A
W-190,WA-190-2013E (1306),6/10/2013,--,--,,
W-190,WA-190-2013Y (1305),6/10/2013,--,--,,
W-191,2008-191,6/26/2008,--,--,Report,
W-191,DN-2008-191,6/26/2008,GPA,No,View,A
W-191,WA-191-2008E (823),6/26/2008,--,--,,
W-191,WA-191-2008Y (822),6/26/2008,--,--,,
W-191,2013-191,6/13/2013,--,--,,
W-191,DN-2013-191,6/13/2013,GPA,No,,A
W-191,WA-191-2013E (1308),6/13/2013,--,--,,
W-191,WA-191-2013Y (1307),6/13/2013,--,--,,
W-191,2018-191,6/19/2018,--,--,,
W-191,WA-191-2018E (1789),6/19/2018,--,--,,
W-192,2008-192,6/30/2008,--,--,Report,
W-192,DN-2008-192,6/30/2008,GPA,No,View,A
W-192,WA-192-2008E (825),6/30/2008,--,--,,
W-192,WA-192-2008Y (824),6/30/2008,--,--,,
W-193,2008-193,6/30/2008,--,--,Report,
W-193,DN-2008-193,6/30/2008,GPA,No,View,B
W-193,WA-193-2008E (827),6/30/2008,--,--,,
W-193,WA-193-2008Y (826),6/30/2008,--,--,,
W-193,2013-193,6/13/2013,--,--,,
W-193,DN-2013-193,6/13/2013,GPA,No,View,C
W-193,WA-193-2013E (1310),6/13/2013,--,--,,
W-193,WA-193-2013Y (1309),6/13/2013,--,--,,
W-194,2008-194,7/1/2008,--,--,Report,
W-194,DN-2008-194,7/1/2008,GPA,No,View,C
W-194,WA-194-2008E (829),7/1/2008,--,--,,
W-194,WA-194-2008Y (828),7/1/2008,--,--,,
W-194,2013-194,6/12/2013,--,--,,
W-194,DN-2013-194,6/12/2013,GPA,No,View,B
W-194,WA-194-2013E (1312),6/12/2013,--,--,,
W-194,WA-194-2013Y (1311),6/12/2013,--,--,,
W-195,2008-195,7/1/2008,--,--,Report,
W-195,DN-2008-195,7/1/2008,GPA,No,View,A
W-195,WA-195-2008E (831),7/1/2008,--,--,,
W-195,WA-195-2008Y (830),7/1/2008,--,--,,
W-195,2018-195,6/20/2018,--,--,,
W-195,WA-195-2018E (1790),6/20/2018,--,--,,
W-196,2008-196,7/2/2008,--,--,Report,
W-196,DN-2008-196,7/2/2008,GPA,Indeterminate,View,I
W-196,WA-196-2008E (833),7/2/2008,--,--,,
W-196,WA-196-2008Y (832),7/2/2008,--,--,,
W-196,2013-196,6/27/2013,--,--,,
W-196,DN-2013-196,6/27/2013,GPA,No,View,A
W-196,WA-196-2013E (1314),6/27/2013,--,--,,
W-196,WA-196-2013Y (1313),6/27/2013,--,--,,
W-197,2008-197,7/7/2008,--,--,Report,
W-197,DN-2008-197,7/2/2008,GPA,No,View,A
W-197,WA-197-2008E (835),7/7/2008,--,--,,
W-197,WA-197-2008Y (834),7/7/2008,--,--,,
W-197,2013-197,6/26/2013,--,--,,
W-197,DN-2013-197,6/26/2013,GPA,No,View,A
W-197,WA-197-2013E (1316),6/26/2013,--,--,,
W-197,WA-197-2013Y (1315),6/26/2013,--,--,,
W-198,2009-198,6/29/2009,--,--,Report,
W-198,DN-2009-198,6/29/2009,B,No,View,C
W-198,WA-198-2009E (845),6/29/2009,--,--,,
W-198,WA-198-2009Y (844),6/29/2009,--,--,,
W-198,2014-198,6/26/2014,--,--,,
W-198,DN-2014-198,6/26/2014,B,No,View,C
W-198,WA-198-2014E (1429),6/26/2014,--,--,,
W-198,WA-198-2014Y (1428),6/26/2014,--,--,,
W-199,2009-199,6/30/2009,--,--,Report,
W-199,DN-2009-199,6/30/2009,GPA,No,View,C
W-199,WA-199-2009E (847),6/30/2009,--,--,,
W-199,WA-199-2009Y (846),6/30/2009,--,--,,
W-200,2009-200,6/30/2009,--,--,Report,
W-200,DN-2009-200,6/30/2009,B,No,View,NA
W-200,WA-200-2009E (849),6/30/2009,--,--,,
W-200,WA-200-2009Y (848),6/30/2009,--,--,,
W-201,2009-201,7/1/2009,--,--,Report,
W-201,DN-2009-201,7/1/2009,B,No,View,C
W-201,WA-201-2009E (851),7/1/2009,--,--,,
W-201,WA-201-2009Y (850),7/1/2009,--,--,,
W-201,2014-201,6/19/2014,--,--,,
W-201,DN-2014-201,6/19/2014,B,Yes,View,B
W-201,WA-201-2014E (1431),6/19/2014,--,--,,
W-201,WA-201-2014Y (1430),6/19/2014,--,--,,
W-202,2009-202,7/1/2009,--,--,Report,
W-202,DN-2009-202,7/1/2009,GPA,No,View,NA
W-202,WA-202-2009E (853),7/1/2009,--,--,,
W-202,WA-202-2009Y (852),7/1/2009,--,--,,
W-203,2009-203,6/29/2009,--,--,Report,
W-203,DN-2009-203,6/29/2009,A,No,View,C
W-203,WA-203-2009E (855),6/29/2009,--,--,,
